timestamp,city,state,lat,lon,aqi,pm25,pm10,co,no2,so2,o3,temperature,humidity,wind_speed
2026-07-20 20:37:08,Kolkata,West Bengal,22.5726,88.3639,172,172,,,,,,26.67,90,1.76
2026-07-20 20:37:08,Chennai,Tamil Nadu,13.0827,80.2707,46,46,,,,,,27.31,84,0.89
2026-07-20 20:37:08,Hyderabad,Telangana,17.385,78.4867,93,93,,,,,,24.03,86,6.63
2026-07-20 20:37:08,Pune,Maharashtra,18.5204,73.8567,74,74,37,9.1,11.5,3.2,4.4,24.63,73,4.38
2026-07-20 20:37:08,Lucknow,Uttar Pradesh,26.8467,80.9462,128,128,91,10.8,3,3.4,28.4,28.01,77,1.17
2026-07-20 20:37:08,Patna,Bihar,25.5941,85.1376,21,107,,1,0.5,0.6,20.9,27.47,84,5.05
2026-07-20 20:37:08,Ahmedabad,Gujarat,23.0225,72.5714,74,74,37,9.1,11.5,3.2,4.4,29.68,65,5.14
2026-07-20 20:37:08,Jaipur,Rajasthan,26.9124,75.7873,74,74,37,9.1,11.5,3.2,4.4,25.88,81,3.63
2026-07-20 20:37:08,Chandigarh,Chandigarh,30.7333,76.7794,89,89,54,2.8,3.8,5.2,5,26.59,82,4.59
2026-07-20 20:37:08,Bhopal,Madhya Pradesh,23.2599,77.4126,65,65,51,3.7,7,2.7,3.5,23.72,96,1.32
2026-07-20 20:37:08,Kanpur,Uttar Pradesh,26.4499,80.3319,150,150,86,6.3,9.9,0.4,5.4,27.59,78,1.67
2026-07-20 20:37:08,Guwahati,Assam,26.1445,91.7362,50,13,8,1.9,3.2,2.6,50,23.21,96,0.9
2026-07-20 20:37:08,Itanagar,Arunachal Pradesh,27.0844,93.6053,43,25,10,1.9,5.5,2.6,42.7,23.61,97,1.29
2026-07-20 20:37:08,Dispur,Assam,26.1433,91.7898,50,13,8,1.9,3.2,2.6,50,24.23,97,0.83
2026-07-20 20:37:08,Raipur,Chhattisgarh,21.2514,81.6296,113,113,90,3,3.4,0.5,16.8,26.02,87,1.68
2026-07-20 20:37:08,Panaji,Goa,15.4909,73.8278,74,74,37,9.1,11.5,3.2,4.4,26.38,86,5.79
2026-07-20 20:37:08,Gandhinagar,Gujarat,23.2156,72.6369,74,74,37,9.1,11.5,3.2,4.4,29.08,70,4.44
2026-07-20 20:37:08,Shimla,Himachal Pradesh,31.1048,77.1734,89,89,54,2.8,3.8,5.2,5,17.86,95,1.76
2026-07-20 20:37:08,Thiruvananthapuram,Kerala,8.5241,76.9366,48,48,,,,,,24.41,89,2.52
2026-07-20 20:37:08,Imphal,Manipur,24.817,93.9368,13,13,6,4.6,1.9,4.1,9.8,20.36,98,0.67
2026-07-20 20:37:08,Shillong,Meghalaya,25.5788,91.8933,50,13,8,1.9,3.2,2.6,50,18.62,98,0.91
2026-07-20 20:37:08,Aizawl,Mizoram,23.7271,92.7176,13,13,6,4.6,1.9,4.1,9.8,18.29,99,0.71
2026-07-20 20:37:08,Kohima,Nagaland,25.6751,94.1086,13,13,6,4.6,1.9,4.1,9.8,16.62,97,1.54
2026-07-20 20:37:08,Gangtok,Sikkim,27.3389,88.6065,69,69,48,0.7,2.5,0.4,4.3,20.67,99,0.57
2026-07-20 20:37:08,Agartala,Tripura,23.8315,91.2868,114,114,68,3.5,6.3,2.9,5.8,24.21,96,2.41
2026-07-20 20:37:08,Dehradun,Uttarakhand,30.3165,78.0322,99,99,53,4.3,14.3,3.5,2.3,23.72,95,1.14
2026-07-20 20:37:08,Port Blair,Andaman and Nicobar Islands,11.6234,92.7265,48,48,,,,,,27.9,81,6.41
2026-07-20 20:37:08,Daman,Dadra and Nagar Haveli and Daman and Diu,20.3974,72.8328,74,74,37,9.1,11.5,3.2,4.4,26.8,87,8.78
2026-07-20 20:37:08,Srinagar,Jammu and Kashmir,34.0837,74.7973,157,157,105,8.2,23.8,4.6,13,21.7,86,0.45
2026-07-20 20:37:08,Leh,Ladakh,34.1526,77.5771,57,13,10,1,0.5,2.6,57.1,19.64,47,2
2026-07-20 20:37:08,Kavaratti,Lakshadweep,10.5669,72.642,74,74,37,9.1,11.5,3.2,4.4,28.15,77,5.23
2026-07-20 20:37:08,Puducherry,Puducherry,11.9416,79.8083,44,44,30,3.4,4.6,3.9,17.7,28.51,73,5.79
2026-07-20 22:07:00,Delhi,Delhi,28.6139,77.209,132,132,67,43.9,17.1,11.1,0.7,28.63,75,3.06
2026-07-20 22:07:00,Mumbai,Maharashtra,19.076,72.8777,129,129,54,8.2,12.7,2.8,3.7,27.82,80,9.71
2026-07-20 22:07:00,Bangalore,Karnataka,12.9716,77.5946,49,31,49,3.7,6.2,2.8,3.4,20.86,85,4.74
2026-07-20 22:07:00,Kolkata,West Bengal,22.5726,88.3639,172,172,,,,,,26.55,90,2.02
2026-07-20 22:07:00,Chennai,Tamil Nadu,13.0827,80.2707,46,46,,,,,,27.79,84,0.45
2026-07-20 22:07:00,Hyderabad,Telangana,17.385,78.4867,93,93,,,,,,24,86,6.44
2026-07-20 22:07:00,Pune,Maharashtra,18.5204,73.8567,129,129,54,8.2,12.7,2.8,3.7,24.67,78,5.58
2026-07-20 22:07:00,Lucknow,Uttar Pradesh,26.8467,80.9462,128,128,91,10.8,3,3.4,28.4,27.73,79,1.55
2026-07-20 22:07:00,Patna,Bihar,25.5941,85.1376,21,107,,1,0.5,0.6,20.9,27.12,85,4.95
2026-07-20 22:07:00,Ahmedabad,Gujarat,23.0225,72.5714,129,129,54,8.2,12.7,2.8,3.7,29.11,68,4.87
2026-07-20 22:07:00,Jaipur,Rajasthan,26.9124,75.7873,129,129,54,8.2,12.7,2.8,3.7,25.4,85,4.29
2026-07-20 22:07:00,Chandigarh,Chandigarh,30.7333,76.7794,28,9,28,3,5.9,5.6,3.1,26.36,83,5.41
2026-07-20 22:07:00,Bhopal,Madhya Pradesh,23.2599,77.4126,49,31,49,3.7,6.2,2.8,3.4,23.9,96,3.23
2026-07-20 22:07:00,Kanpur,Uttar Pradesh,26.4499,80.3319,150,150,86,6.3,9.9,0.4,5.4,27.28,79,2.1
2026-07-20 22:07:00,Guwahati,Assam,26.1445,91.7362,53,13,6,1.9,2.3,2.1,52.6,23.04,96,0.9
2026-07-20 22:07:00,Itanagar,Arunachal Pradesh,27.0844,93.6053,39,13,10,1.9,6,3.6,39.4,23.41,97,1.44
2026-07-20 22:07:00,Dispur,Assam,26.1433,91.7898,53,13,6,1.9,2.3,2.1,52.6,24.07,97,0.87
2026-07-20 22:07:00,Raipur,Chhattisgarh,21.2514,81.6296,113,113,90,3,3.4,0.5,16.8,25.17,93,1.53
2026-07-20 22:07:00,Panaji,Goa,15.4909,73.8278,129,129,54,8.2,12.7,2.8,3.7,26.34,86,6.05
2026-07-20 22:07:00,Gandhinagar,Gujarat,23.2156,72.6369,129,129,54,8.2,12.7,2.8,3.7,29.03,68,4.83
2026-07-20 22:07:00,Shimla,Himachal Pradesh,31.1048,77.1734,28,9,28,3,5.9,5.6,3.1,17.66,96,1.47
2026-07-20 22:07:00,Thiruvananthapuram,Kerala,8.5241,76.9366,41,41,,,,,,24.21,90,2.36
2026-07-20 22:07:00,Imphal,Manipur,24.817,93.9368,13,13,6,4.6,1.9,4.1,9.8,20.13,98,0.62
2026-07-20 22:07:00,Shillong,Meghalaya,25.5788,91.8933,53,13,6,1.9,2.3,2.1,52.6,18.52,98,0.86
2026-07-20 22:07:00,Aizawl,Mizoram,23.7271,92.7176,13,13,6,4.6,1.9,4.1,9.8,18.28,99,0.64
2026-07-20 22:07:00,Kohima,Nagaland,25.6751,94.1086,13,13,6,4.6,1.9,4.1,9.8,16.47,97,1.74
2026-07-20 22:07:00,Gangtok,Sikkim,27.3389,88.6065,69,69,48,0.7,2.5,0.4,4.3,20.31,99,0.2
2026-07-20 22:07:00,Agartala,Tripura,23.8315,91.2868,114,114,68,3.5,6.3,2.9,5.8,24.15,96,2.5
2026-07-20 22:07:00,Dehradun,Uttarakhand,30.3165,78.0322,68,68,42,3.7,16.5,3.8,1.8,23.74,95,0.78
2026-07-20 22:07:00,Port Blair,Andaman and Nicobar Islands,11.6234,92.7265,41,41,,,,,,27.99,80,6.49
2026-07-20 22:07:00,Daman,Dadra and Nagar Haveli and Daman and Diu,20.3974,72.8328,129,129,54,8.2,12.7,2.8,3.7,26.78,87,8.95
2026-07-20 22:07:00,Srinagar,Jammu and Kashmir,34.0837,74.7973,159,159,111,8.2,25.2,3.6,8.6,20.59,90,0.91
2026-07-20 22:07:00,Leh,Ladakh,34.1526,77.5771,60,13,9,1,0.5,2.6,59.7,18.47,54,3.31
2026-07-20 22:07:00,Kavaratti,Lakshadweep,10.5669,72.642,129,129,54,8.2,12.7,2.8,3.7,28.13,78,5.27
2026-07-20 22:07:00,Puducherry,Puducherry,11.9416,79.8083,44,44,30,3.4,4.6,3.9,17.7,27.96,75,5.04
2026-07-20 23:33:10,Delhi,Delhi,28.6139,77.209,54,38,54,39.8,17.5,5.4,1.6,28.16,77,2.6
2026-07-20 23:33:10,Mumbai,Maharashtra,19.076,72.8777,74,74,23,8.6,10.5,2.7,3.4,27.92,79,9.5
2026-07-20 23:33:10,Bangalore,Karnataka,12.9716,77.5946,48,48,40,3.7,5.9,1.7,4.3,20.83,88,4.95
2026-07-20 23:33:10,Kolkata,West Bengal,22.5726,88.3639,172,172,,,,,,26.25,91,2.88
2026-07-20 23:33:10,Chennai,Tamil Nadu,13.0827,80.2707,46,46,,,,,,27.71,85,3.86
2026-07-20 23:33:10,Hyderabad,Telangana,17.385,78.4867,93,93,,,,,,23.83,85,6.79
2026-07-20 23:33:10,Pune,Maharashtra,18.5204,73.8567,74,74,23,8.6,10.5,2.7,3.4,24.63,71,4.77
2026-07-20 23:33:10,Lucknow,Uttar Pradesh,26.8467,80.9462,128,128,91,10.8,3,3.4,28.4,27.07,82,1.59
2026-07-20 23:33:10,Patna,Bihar,25.5941,85.1376,21,107,,1,0.5,0.6,20.9,26.9,85,5.17
2026-07-20 23:33:10,Ahmedabad,Gujarat,23.0225,72.5714,74,74,23,8.6,10.5,2.7,3.4,28.33,72,4.44
2026-07-20 23:33:10,Jaipur,Rajasthan,26.9124,75.7873,74,74,23,8.6,10.5,2.7,3.4,25.5,85,4.4
2026-07-20 23:33:10,Chandigarh,Chandigarh,30.7333,76.7794,59,59,44,3.7,6.2,6,3.3,25.83,87,5.11
2026-07-20 23:33:10,Bhopal,Madhya Pradesh,23.2599,77.4126,48,48,40,3.7,5.9,1.7,4.3,23.5,97,3.95
2026-07-20 23:33:10,Kanpur,Uttar Pradesh,26.4499,80.3319,150,150,86,6.3,9.9,0.4,5.4,26.93,81,1.75
2026-07-20 23:33:10,Guwahati,Assam,26.1445,91.7362,49,25,6,1.9,2.3,2.1,49.2,23.52,96,0.97
2026-07-20 23:33:10,Itanagar,Arunachal Pradesh,27.0844,93.6053,39,13,11,1.9,4.6,3.6,39,24.02,95,1.33
2026-07-20 23:33:10,Dispur,Assam,26.1433,91.7898,49,25,6,1.9,2.3,2.1,49.2,24.56,96,0.92
2026-07-20 23:33:10,Raipur,Chhattisgarh,21.2514,81.6296,113,113,90,3,3.4,0.5,16.8,25.22,92,3.23
2026-07-20 23:33:10,Panaji,Goa,15.4909,73.8278,74,74,23,8.6,10.5,2.7,3.4,26.37,85,5.78
2026-07-20 23:33:10,Gandhinagar,Gujarat,23.2156,72.6369,74,74,23,8.6,10.5,2.7,3.4,28.18,72,4.69
2026-07-20 23:33:10,Shimla,Himachal Pradesh,31.1048,77.1734,59,59,44,3.7,6.2,6,3.3,17.36,95,1.52
2026-07-20 23:33:10,Thiruvananthapuram,Kerala,8.5241,76.9366,41,41,,,,,,23.7,92,2.03
2026-07-20 23:33:10,Imphal,Manipur,24.817,93.9368,13,13,6,4.6,1.9,5.1,9.4,20.65,97,0.54
2026-07-20 23:33:10,Shillong,Meghalaya,25.5788,91.8933,49,25,6,1.9,2.3,2.1,49.2,18.69,98,0.84
2026-07-20 23:33:10,Aizawl,Mizoram,23.7271,92.7176,13,13,6,4.6,1.9,5.1,9.4,18.32,99,0.51
2026-07-20 23:33:10,Kohima,Nagaland,25.6751,94.1086,13,13,6,4.6,1.9,5.1,9.4,17.42,96,1.55
2026-07-20 23:33:10,Gangtok,Sikkim,27.3389,88.6065,69,69,48,0.7,2.5,0.4,4.3,20.86,96,0.35
2026-07-20 23:33:10,Agartala,Tripura,23.8315,91.2868,114,114,68,3.5,6.3,2.9,5.8,24.25,96,2.41
2026-07-20 23:33:10,Dehradun,Uttarakhand,30.3165,78.0322,79,79,51,4.6,13.2,3.3,2.7,23.33,97,0.61
2026-07-20 23:33:10,Port Blair,Andaman and Nicobar Islands,11.6234,92.7265,41,41,,,,,,27.91,81,6.79
2026-07-20 23:33:10,Daman,Dadra and Nagar Haveli and Daman and Diu,20.3974,72.8328,74,74,23,8.6,10.5,2.7,3.4,26.95,86,8.1
2026-07-20 23:33:10,Srinagar,Jammu and Kashmir,34.0837,74.7973,158,158,110,6.4,18.3,3.1,11.4,20.59,91,0.33
2026-07-20 23:33:10,Leh,Ladakh,34.1526,77.5771,59,13,6,1,0.5,3.1,59.1,16.99,66,3.06
2026-07-20 23:33:10,Kavaratti,Lakshadweep,10.5669,72.642,74,74,23,8.6,10.5,2.7,3.4,28.25,77,6.16
2026-07-20 23:33:10,Puducherry,Puducherry,11.9416,79.8083,44,44,30,3.4,4.6,3.9,17.7,26.85,72,3.74
2026-07-21 03:29:02,Delhi,Delhi,28.6139,77.209,50,22,50,31.2,12.3,6.6,1.9,29.39,72,4.11
2026-07-21 03:29:02,Mumbai,Maharashtra,19.076,72.8777,85,85,11,9.5,11.1,3.7,8.3,28.12,79,9.28
2026-07-21 03:29:02,Bangalore,Karnataka,12.9716,77.5946,59,59,19,3.9,8.7,2,4.8,22.98,81,0.45
2026-07-21 03:29:02,Kolkata,West Bengal,22.5726,88.3639,172,172,,,,,,26.83,87,3.94
2026-07-21 03:29:02,Chennai,Tamil Nadu,13.0827,80.2707,46,46,,,,,,30.27,79,0.45
2026-07-21 03:29:02,Hyderabad,Telangana,17.385,78.4867,93,93,,,,,,24.18,81,6.45
2026-07-21 03:29:02,Pune,Maharashtra,18.5204,73.8567,85,85,11,9.5,11.1,3.7,8.3,25.22,70,5.6
2026-07-21 03:29:02,Lucknow,Uttar Pradesh,26.8467,80.9462,128,128,91,10.8,3,3.4,28.4,29.57,71,5.92
2026-07-21 03:29:02,Patna,Bihar,25.5941,85.1376,21,107,,1,0.5,0.6,20.9,27.27,80,5.4
2026-07-21 03:29:02,Ahmedabad,Gujarat,23.0225,72.5714,85,85,11,9.5,11.1,3.7,8.3,30.05,65,4.62
2026-07-21 03:29:02,Jaipur,Rajasthan,26.9124,75.7873,85,85,11,9.5,11.1,3.7,8.3,25.37,86,0.96
2026-07-21 03:29:02,Chandigarh,Chandigarh,30.7333,76.7794,50,50,46,3.9,2.6,6.4,4.3,25.64,88,3.02
2026-07-21 03:29:02,Bhopal,Madhya Pradesh,23.2599,77.4126,59,59,19,3.9,8.7,2,4.8,23.8,95,3.78
2026-07-21 03:29:02,Kanpur,Uttar Pradesh,26.4499,80.3319,150,150,86,6.3,9.9,0.4,5.4,28.31,74,1.78
2026-07-21 03:29:02,Guwahati,Assam,26.1445,91.7362,48,25,8,2.8,7.8,2.6,48,26.84,86,2.12
2026-07-21 03:29:02,Itanagar,Arunachal Pradesh,27.0844,93.6053,51,25,6,1.9,5.5,2.6,50.6,29.88,76,1.4
2026-07-21 03:29:02,Dispur,Assam,26.1433,91.7898,48,25,8,2.8,7.8,2.6,48,29.01,83,2.29
2026-07-21 03:29:02,Raipur,Chhattisgarh,21.2514,81.6296,113,113,90,3,3.4,0.5,16.8,25.63,88,4.54
2026-07-21 03:29:02,Panaji,Goa,15.4909,73.8278,85,85,11,9.5,11.1,3.7,8.3,27.46,82,5.63
2026-07-21 03:29:02,Gandhinagar,Gujarat,23.2156,72.6369,85,85,11,9.5,11.1,3.7,8.3,31.19,60,4.57
2026-07-21 03:29:02,Shimla,Himachal Pradesh,31.1048,77.1734,50,50,46,3.9,2.6,6.4,4.3,17.13,95,1.28
2026-07-21 03:29:02,Thiruvananthapuram,Kerala,8.5241,76.9366,13,13,,,,,,27.1,74,3.01
2026-07-21 03:29:02,Imphal,Manipur,24.817,93.9368,34,34,9,5.5,6,7.1,6.1,24.48,88,1.54
2026-07-21 03:29:02,Shillong,Meghalaya,25.5788,91.8933,48,25,8,2.8,7.8,2.6,48,20.42,95,1.04
2026-07-21 03:29:02,Aizawl,Mizoram,23.7271,92.7176,34,34,9,5.5,6,7.1,6.1,19.5,98,0.44
2026-07-21 03:29:02,Kohima,Nagaland,25.6751,94.1086,34,34,9,5.5,6,7.1,6.1,23.13,80,0.53
2026-07-21 03:29:02,Gangtok,Sikkim,27.3389,88.6065,69,69,48,0.7,2.5,0.4,4.3,24.89,83,2.22
2026-07-21 03:29:02,Agartala,Tripura,23.8315,91.2868,114,114,68,3.5,6.3,2.9,5.8,28.11,82,2.44
2026-07-21 03:29:02,Dehradun,Uttarakhand,30.3165,78.0322,30,30,51,3.7,18.5,3.2,2.9,24.05,93,0.74
2026-07-21 03:29:02,Port Blair,Andaman and Nicobar Islands,11.6234,92.7265,43,43,,,2.9,0.6,,29.07,77,7.76
2026-07-21 03:29:02,Daman,Dadra and Nagar Haveli and Daman and Diu,20.3974,72.8328,85,85,11,9.5,11.1,3.7,8.3,27.9,83,7.59
2026-07-21 03:29:02,Srinagar,Jammu and Kashmir,34.0837,74.7973,164,164,123,5.5,12.8,4.1,30.5,21.7,86,0.45
2026-07-21 03:29:02,Leh,Ladakh,34.1526,77.5771,56,13,10,1.9,2.8,2.6,55.8,16.26,70,2.99
2026-07-21 03:29:02,Kavaratti,Lakshadweep,10.5669,72.642,85,85,11,9.5,11.1,3.7,8.3,28.2,76,5.27
2026-07-21 03:29:02,Puducherry,Puducherry,11.9416,79.8083,44,44,30,3.4,4.6,3.9,17.7,31.94,49,5.74
2026-07-21 06:13:55,Delhi,Delhi,28.6139,77.209,58,13,58,17.2,17.4,6.8,5.6,31.78,62,5.39
2026-07-21 06:13:55,Mumbai,Maharashtra,19.076,72.8777,55,55,16,9.1,9.8,2.4,4.1,28.95,76,10.17
2026-07-21 06:13:55,Bangalore,Karnataka,12.9716,77.5946,17,5,17,4.3,5.2,1.8,5.6,26.96,70,1.34
2026-07-21 06:13:55,Kolkata,West Bengal,22.5726,88.3639,172,172,,,,,,26.94,89,3.5
2026-07-21 06:13:55,Chennai,Tamil Nadu,13.0827,80.2707,46,46,,,,,,33.46,58,0.89
2026-07-21 06:13:55,Hyderabad,Telangana,17.385,78.4867,93,93,,,,,,26.06,71,6.86
2026-07-21 06:13:55,Pune,Maharashtra,18.5204,73.8567,55,55,16,9.1,9.8,2.4,4.1,26.85,59,5.78
2026-07-21 06:13:55,Lucknow,Uttar Pradesh,26.8467,80.9462,128,128,91,10.8,3,3.4,28.4,31.31,64,6.88
2026-07-21 06:13:55,Patna,Bihar,25.5941,85.1376,21,107,,1,0.5,0.6,20.9,31.03,62,5.78
2026-07-21 06:13:55,Ahmedabad,Gujarat,23.0225,72.5714,55,55,16,9.1,9.8,2.4,4.1,32.61,53,5.07
2026-07-21 06:13:55,Jaipur,Rajasthan,26.9124,75.7873,55,55,16,9.1,9.8,2.4,4.1,25.98,82,1.13
2026-07-21 06:13:55,Chandigarh,Chandigarh,30.7333,76.7794,38,38,23,4.6,4.7,5.8,5.4,25.81,88,6.01
2026-07-21 06:13:55,Bhopal,Madhya Pradesh,23.2599,77.4126,17,5,17,4.3,5.2,1.8,5.6,24.68,90,3.71
2026-07-21 06:13:55,Kanpur,Uttar Pradesh,26.4499,80.3319,150,150,86,6.3,9.9,0.4,5.4,31.35,62,1.74
2026-07-21 06:13:55,Guwahati,Assam,26.1445,91.7362,61,25,8,1.9,3.7,2.1,61,29.23,77,0.92
2026-07-21 06:13:55,Itanagar,Arunachal Pradesh,27.0844,93.6053,64,13,6,1.9,4.2,2.1,63.6,32.15,66,1.44
2026-07-21 06:13:55,Dispur,Assam,26.1433,91.7898,61,25,8,1.9,3.7,2.1,61,30.52,76,1.01
2026-07-21 06:13:55,Raipur,Chhattisgarh,21.2514,81.6296,113,113,90,3,3.4,0.5,16.8,25.46,88,4.37
2026-07-21 06:13:55,Panaji,Goa,15.4909,73.8278,55,55,16,9.1,9.8,2.4,4.1,27.67,80,5.94
2026-07-21 06:13:55,Gandhinagar,Gujarat,23.2156,72.6369,55,55,16,9.1,9.8,2.4,4.1,33.42,50,4.85
2026-07-21 06:13:55,Shimla,Himachal Pradesh,31.1048,77.1734,38,38,23,4.6,4.7,5.8,5.4,17.45,88,0.92
2026-07-21 06:13:55,Thiruvananthapuram,Kerala,8.5241,76.9366,13,13,,,,,,29.83,61,4.75
2026-07-21 06:13:55,Imphal,Manipur,24.817,93.9368,21,13,6,4.6,2.3,5.6,20.8,25.55,85,1.9
2026-07-21 06:13:55,Shillong,Meghalaya,25.5788,91.8933,61,25,8,1.9,3.7,2.1,61,21.78,87,0.45
2026-07-21 06:13:55,Aizawl,Mizoram,23.7271,92.7176,21,13,6,4.6,2.3,5.6,20.8,21.27,90,0.95
2026-07-21 06:13:55,Kohima,Nagaland,25.6751,94.1086,21,13,6,4.6,2.3,5.6,20.8,22.99,87,0.81
2026-07-21 06:13:55,Gangtok,Sikkim,27.3389,88.6065,69,69,48,0.7,2.5,0.4,4.3,24.7,86,2.34
2026-07-21 06:13:55,Agartala,Tripura,23.8315,91.2868,114,114,68,3.5,6.3,2.9,5.8,30.13,75,3.03
2026-07-21 06:13:55,Dehradun,Uttarakhand,30.3165,78.0322,61,61,22,3.7,27.4,3.1,2.7,23.93,94,1.24
2026-07-21 06:13:55,Port Blair,Andaman and Nicobar Islands,11.6234,92.7265,38,38,,,2.4,0.6,,29.4,75,7.53
2026-07-21 06:13:55,Daman,Dadra and Nagar Haveli and Daman and Diu,20.3974,72.8328,55,55,16,9.1,9.8,2.4,4.1,28.53,81,8.24
2026-07-21 06:13:55,Srinagar,Jammu and Kashmir,34.0837,74.7973,161,161,132,2.8,3.7,3.6,49.6,23.36,82,0.89
2026-07-21 06:13:55,Leh,Ladakh,34.1526,77.5771,56,13,7,1,1.9,2.6,55.8,17.38,60,3.56
2026-07-21 06:13:55,Kavaratti,Lakshadweep,10.5669,72.642,55,55,16,9.1,9.8,2.4,4.1,28.33,76,5.2
2026-07-21 06:13:55,Puducherry,Puducherry,11.9416,79.8083,44,44,30,3.4,4.6,3.9,17.7,34.07,44,4.34
2026-07-21 09:12:27,Delhi,Delhi,28.6139,77.209,65,65,52,7.7,13.1,5.1,2.8,30.25,68,3.47
2026-07-21 09:12:27,Mumbai,Maharashtra,19.076,72.8777,82,82,18,9.1,6.5,2.3,4.1,28.73,78,10.6
